height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
50,tw-interactive tw-link,div#root > div > div:nth-of-type(2) > nav > div > div > a,0,,0,,A,/html/body/div/div/div[2]/nav/div/div/a,A,,1,50,0,0
50,active top-nav__nav-link tw-interactive,div#root > div > div:nth-of-type(2) > nav > div > div > a:nth-of-type(2),0,DiscoverDiscoverDiscover,0,DiscoverDi,A,/html/body/div/div/div[2]/nav/div/div/a[2],A,DiscoverDiscoverDiscover,2,75,50,0
50,top-nav__nav-link tw-interactive,div#root > div > div:nth-of-type(2) > nav > div > div > a:nth-of-type(3),0,BrowseBrowseBrowse,0,BrowseBrow,A,/html/body/div/div/div[2]/nav/div/div/a[3],A,BrowseBrowseBrowse,3,67,125,0
50,top-nav__nav-link tw-interactive,div#root > div > div:nth-of-type(2) > nav > div > div > a:nth-of-type(4),0,Try PrimeTry Prime,0,Try PrimeT,A,/html/body/div/div/div[2]/nav/div/div/a[4],A,Try PrimeTry Prime,4,79,192,0
30,tw-align-items-center tw-align-middle tw-border-bottom-left-radius-medium tw-border-bottom-right-radius-medium tw-border-top-left-radius-medium tw-border-top-right-radius-medium tw-core-button tw-core-button--border tw-core-button--overlay tw-core-button--text tw-inline-flex tw-interactive tw-justify-content-center tw-overflow-hidden tw-relative undefined,div#root > div > div:nth-of-type(2) > nav > div > div > div > div > div > div > button,0,,0,,BUTTON,/html/body/div/div/div[2]/nav/div/div/div/div/div/div/button,BUTTON,,5,30,280,10
30,tw-block tw-border-bottom-left-radius-medium tw-border-bottom-right-radius-medium tw-border-top-left-radius-medium tw-border-top-right-radius-medium tw-font-size-6 tw-full-width tw-input tw-input--overlay tw-pd-l-3 tw-pd-r-1 tw-pd-y-05,input#nav-search-input,nav-search-input,,0,,INPUT,/html/body/div/div/div[2]/nav/div/div[2]/div/div/div/div/div/input,INPUT,,6,360,420,10
30,tw-align-items-center tw-align-middle tw-border-bottom-left-radius-medium tw-border-bottom-right-radius-medium tw-border-top-left-radius-medium tw-border-top-right-radius-medium tw-core-button tw-core-button--border tw-core-button--overlay tw-core-button--text tw-inline-flex tw-interactive tw-justify-content-center tw-overflow-hidden tw-relative undefined,div#root > div > div:nth-of-type(2) > nav > div > div:nth-of-type(3) > div:nth-of-type(2) > div > div > div > div > div > button,0,,0,,BUTTON,/html/body/div/div/div[2]/nav/div/div[3]/div[2]/div/div/div/div/div/button,BUTTON,,7,30,969,10
30,tw-align-items-center tw-align-middle tw-border-bottom-left-radius-medium tw-border-bottom-right-radius-medium tw-border-top-left-radius-medium tw-border-top-right-radius-medium tw-core-button tw-core-button--border tw-core-button--hollow tw-core-button--overlay tw-core-button--padded tw-inline-flex tw-interactive tw-justify-content-center tw-overflow-hidden tw-relative,div#root > div > div:nth-of-type(2) > nav > div > div:nth-of-type(3) > div:nth-of-type(3) > div > div > div > button,0,,0,,BUTTON,/html/body/div/div/div[2]/nav/div/div[3]/div[3]/div/div/div/button,BUTTON,Log In,8,56,1009,10
30,tw-align-items-center tw-align-middle tw-border-bottom-left-radius-medium tw-border-bottom-right-radius-medium tw-border-top-left-radius-medium tw-border-top-right-radius-medium tw-core-button tw-core-button--border tw-core-button--overlay tw-core-button--padded tw-core-button--text tw-inline-flex tw-interactive tw-justify-content-center tw-overflow-hidden tw-relative,div#root > div > div:nth-of-type(2) > nav > div > div:nth-of-type(3) > div:nth-of-type(3) > div > div > div:nth-of-type(2) > button,0,,0,,BUTTON,/html/body/div/div/div[2]/nav/div/div[3]/div[3]/div/div/div[2]/button,BUTTON,Sign Up,9,65,1075,10
30,tw-align-items-center tw-align-middle tw-border-bottom-left-radius-medium tw-border-bottom-right-radius-medium tw-border-top-left-radius-medium tw-border-top-right-radius-medium tw-core-button tw-core-button--border tw-core-button--icon tw-core-button--overlay tw-core-button--padded tw-core-button--text tw-inline-flex tw-interactive tw-justify-content-center tw-overflow-hidden tw-relative,div#root > div > div:nth-of-type(2) > nav > div > div:nth-of-type(3) > div:nth-of-type(3) > div > div:nth-of-type(2) > div > div > button,0,,0,,BUTTON,/html/body/div/div/div[2]/nav/div/div[3]/div[3]/div/div[2]/div/div/button,BUTTON,,10,40,1150,10
