height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
45,D(ib) Bgr(nr)  logo-datauri W(190px) H(45px) Bgp($twoColLogoPos) Bgz(190px) Bgp($twoColLogoPosSM)!--sm1024 Bgz(90px)!--sm1024 ua-ie7_Bgi($logoImageIe) ua-ie7_Mstart(-185px) ua-ie8_Bgi($logoImageIe) ua-ie9_Bgi($logoImageIe)  ,a#uh-logo,uh-logo,Yahoo,0,Yahoo,A,/html/body/div[2]/div/div/div/div/div/div/div/div/h1/a,A,Yahoo,1,190,15,22
27,Bdrs(3px) Bds(s) Bdw(2px) D(ib) Ell Fz(13px) Fw(b) Py(2px) Px(6px) Mt(5px) Ta(c) Td(n):h Miw(66px) H(19px) Lh(19px) Bdc(#6001d2) Bgc(#fff) Bgc(#6001d2):h C(#4d00ae) C(#fff):h,a#uh-signin,uh-signin,Sign in,0,Sign in,A,/html/body/div[2]/div/div/div/div/div/div/div/div/ul/li/a,A,Sign in,2,82,921,33
36,uh-menu-btn Pos(r) Bd(0) Px(8px) Pt(1px) Lh(1.3),li#uh-notifications > button,0,,0,,BUTTON,/html/body/div[2]/div/div/div/div/div/div/div/div/ul/li[2]/button,BUTTON,,3,39,1029,28
39,Pos(r) D(ib) Ta(s) Td(n):h uh-menu-btn ,a#uh-mail-link,uh-mail-link,Mail,0,Mail,A,/html/body/div[2]/div/div/div/div/div/div/div/div/ul/li[3]/a,A,Mail,4,64,1088,28
46,Pos(a) T(0) Start(0) Bd Bdc($searchBdr) Bxsh(n) Fz(18px) M(0) O(0) Px(10px) W(100%) H(inh) Z(2) Bxz(bb) Bdrs(0) Bdendw(0) ua-ie7_W(94%) ua-ie7_Bdendw(1px) Bdc($searchBdrHov):h Bxsh(n) Bgc(t) Bdrsbstart(2px)! Bdrststart(2px)! Bdc(#0f69ff):f glow_Bdc($searchBtnGlow) ua-ie7_H(42px) ua-ie7_Lh(42px) ua-ie8_Lh(42px),input#uh-search-box,uh-search-box,,p,,INPUT,/html/body/div[2]/div/div/div/div/div/div/div/div/div/form/table/tbody/tr/td/input,INPUT,,5,459,255,22
46,rapid-noclick-resp C(#fff) Fz(16px) Px(26px) Py(0) Whs(nw) Bdw(0) Lh(1) enableHover_Bgc($searchBtnHov):h  W(80px) Bdrststart(0) Bdrsbstart(0) Bxsh(n) H(46px) Miw(90px) Bgc(#0f69ff) Bgc(#145aff):h Bgc(#145aff):f glow_Bgc($searchBtnGlow) Bdrs(2px) Bxsh(n)! ua-ie7_H(42px) ua-ie7_Lh(42px) ua-ie8_Lh(42px) ua-ie8_Miw(a),button#uh-search-button,uh-search-button,,0,,BUTTON,/html/body/div[2]/div/div/div/div/div/div/div/div/div/form/table/tbody/tr/td[2]/button,BUTTON,,6,90,714,22
17,C(#4d00ae) Fz(14px) Fw(b) Pstart(6px) C(#4d00ae),a#mega-bottombar-mail,mega-bottombar-mail,Mail(),0,Mail(),A,/html/body/div[2]/div/div/div/div/div/div/div[2]/ul/li/a,A,Mail(),7,36,43,95
17,Fz(14px) Fw(b) C(#4d00ae),div#mega-bottombar > ul > li:nth-of-type(2) > a,0,News,0,News,A,/html/body/div[2]/div/div/div/div/div/div/div[2]/ul/li[2]/a,A,News,8,37,117,95
17,Fz(14px) Fw(b) C(#4d00ae),div#mega-bottombar > ul > li:nth-of-type(3) > a,0,Finance,0,Finance,A,/html/body/div[2]/div/div/div/div/div/div/div[2]/ul/li[3]/a,A,Finance,9,53,192,95
17,Fz(14px) Fw(b) C(#4d00ae),div#mega-bottombar > ul > li:nth-of-type(4) > a,0,Sports,0,Sports,A,/html/body/div[2]/div/div/div/div/div/div/div[2]/ul/li[4]/a,A,Sports,10,44,282,95
