height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
35,skip-link font-semibold skip-header text-center visuallyhidden,a#skipHeaderLink,skipHeaderLink,Skip to main content,0,Skip to ma,A,/html/body/div/div/div/a,A,Skip to main content,1,170,2,-1
36,g_a ao_c,div#header-tabs > div > a,0,Pickup & delivery,0,Pickup & d,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div/div/div/div/a,A,Pickup & delivery,2,160,0,0
36,g_a ao_c ao_e,div#header-tabs > div > a:nth-of-type(2),0,Walmart.com,0,Walmart.co,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div/div/div/div/a[2],A,Walmart.com,3,160,160,0
44,g_a ap_c g_c,div#hf-header > div:nth-of-type(2) > div > div > div > button,0,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div/div/button,BUTTON,,4,44,8,44
44,p_a p_ao p_v p_af aa_c,a#hf-home-link,hf-home-link,,0,,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div/a,A,,5,112,60,44
36,g_a a9_f,button#global-search-dropdown-toggle,global-search-dropdown-toggle,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/form/button,BUTTON,,6,50,310,44
36,i_a a9_b header-GlobalSearch-input mweb-Typeahead-input i_b,input#global-search-input,global-search-input,,query,,INPUT,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/form/input[2],INPUT,,7,400,360,44
36,g_a a9_e GlobalHeaderSearchbar-submit g_c,button#global-search-submit,global-search-submit,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/form/button[3],BUTTON,,8,44,760,44
44,g_a ab_a g_c,button#header-account-toggle,header-account-toggle,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div[2]/div/button,BUTTON,Account,9,82,943,44
44,j_a g_a ab_a g_c,div#header-bubble-links > div:nth-of-type(2) > a,0,Reorder,0,Reorder,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div[2]/div[2]/a,A,Reorder,10,80,1045,44
44,j_a g_a ab_a g_c,a#header-cart-link,header-cart-link,,0,,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div[2]/div[3]/a,A,,11,31,1145,44
20,MultipleCTALinks-link,html > body > div > div > div > div > div > div:nth-of-type(6) > div > div > div > a,0,Learn more,0,Learn more,A,/html/body/div/div/div/div/div/div[6]/div/div/div/a,A,Learn more,12,69,566,166
356,ClickThroughHotspot-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li/div/div/div/a,A,,13,1194,2403,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li/div/div/div[2]/div[3]/a,A,Shop now,14,89,2416,295
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li/div/div/div[2]/div[4]/a,A,,15,390,2403,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(2) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[2]/div/div/div/div/a,A,,16,1194,3603,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(2) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[2]/div/div/div[2]/div[3]/a,A,Shop now,17,89,3616,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(2) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[2]/div/div/div[2]/div[4]/a,A,,18,390,3603,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(3) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[3]/div/div/div/div/a,A,,19,1194,-1197,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(3) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[3]/div/div/div[2]/div[3]/a,A,Shop now,20,89,-1184,357
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(3) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[3]/div/div/div[2]/div[4]/a,A,,21,390,-1197,197
356,ClickThroughImage-link display-block,a#povActive,povActive,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[4]/div/div/div/div/a,A,,22,1194,3,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(4) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[4]/div/div/div[2]/div[3]/a,A,Shop now,23,89,16,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(4) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[4]/div/div/div[2]/div[4]/a,A,,24,390,3,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(5) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[5]/div/div/div/div/a,A,,25,1194,1203,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(5) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[5]/div/div/div[2]/div[3]/a,A,Shop now,26,89,1216,344
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div > ul > li:nth-of-type(5) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div/ul/li[5]/div/div/div[2]/div[4]/a,A,,27,390,1203,197
18,btn elc-icon paginator-pause-play elc-icon-pause font-bold,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div:nth-of-type(2) > div > div > ul > li > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div[2]/div/div/ul/li/button,BUTTON,pause slide animation,28,28,532,520
5,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div[2]/div/div/ul/li[2]/div/button,BUTTON,"The big save, slide 1 of 5,
      Activate to move to this slide",29,5,564,527
5,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div[2]/div/div/ul/li[3]/div/button,BUTTON,"Up to 40% off patio, slide 2 of 5,
      Activate to move to this slide",30,5,585,527
5,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div[2]/div/div/ul/li[4]/div/button,BUTTON,"Women’s fashion under $25, slide 3 of 5,
      Activate to move to this slide",31,5,606,527
9,carousel-paginator-item carousel-paginator-item--active,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div[2]/div/div/ul/li[5]/div/button,BUTTON,"Tires from $35, slide 4 of 5,
      active",32,9,627,525
5,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(6) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div/div[2]/div/div/ul/li[6]/div/button,BUTTON,"Save big, slide 5 of 5,
      Activate to move to this slide",33,5,652,527
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-0,HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div/a,A,,34,293,14,642
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-1,HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-1,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div[2]/a,A,,35,293,307,642
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-2,HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-2,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div[3]/a,A,,36,293,600,642
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-3,HomePage-contentZone4-FeaturedCategoriesCollapsible-tileLink-3,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div[4]/a,A,,37,293,893,642
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-0,HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div/a,A,,38,293,14,1037
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-1,HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-1,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div[2]/a,A,,39,293,307,1037
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-2,HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-2,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div[3]/a,A,,40,293,600,1037
309,TempoCategoryTile-overlayLink u-focusTile,a#HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-3,HomePage-contentZone5-FeaturedCategoriesCollapsible-tileLink-3,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div[4]/a,A,,41,293,893,1037
52,i_a a_a a5_b,input#hf-email-input,hf-email-input,,0,,INPUT,/html/body/div/div/div/div[3]/div/div/div/div/form/div/div/input,INPUT,,42,359,24,3002
52,g_a a5_c,button#hf-email-signup-btn,hf-email-signup-btn,,0,,BUTTON,/html/body/div/div/div/div[3]/div/div/div/div/form/button,BUTTON,Sign up,43,127,383,3002
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a,A,,44,18,822,3017
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(2),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[2],A,,45,18,866,3017
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(3),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[3],A,,46,18,910,3017
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(4),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[4],A,,47,18,954,3017
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(5),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[5],A,,48,18,998,3017
21,j_a g_a bb_c bb_b j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(6),0,Mobile apps,0,Mobile app,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[6],A,Mobile apps,49,94,1082,3017
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li > span > a,0,Grocery Pickup & Delivery,0,Grocery Pi,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li/span/a,A,Grocery Pickup & Delivery,50,137,117,3141
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > span > a,0,MoneyCenter,0,MoneyCente,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[2]/span/a,A,MoneyCenter,51,72,117,3175
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > span > a,0,Walmart Credit Card,0,Walmart Cr,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[3]/span/a,A,Walmart Credit Card,52,107,117,3209
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > span > a,0,Walmart Pay,0,Walmart Pa,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[4]/span/a,A,Walmart Pay,53,65,117,3243
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > span > a,0,Weekly Ad,0,Weekly Ad,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[5]/span/a,A,Weekly Ad,54,55,117,3277
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(6) > span > a,0,Other Services,0,Other Serv,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[6]/span/a,A,Other Services,55,77,117,3311
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li > span > a,0,Our Company,0,Our Compan,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li/span/a,A,Our Company,56,73,327,3141
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(2) > span > a,0,Digital Museum,0,Digital Mu,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[2]/span/a,A,Digital Museum,57,81,327,3175
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(3) > span > a,0,Our Suppliers,0,Our Suppli,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[3]/span/a,A,Our Suppliers,58,71,327,3209
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(4) > span > a,0,Sell on Walmart.com,0,Sell on Wa,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[4]/span/a,A,Sell on Walmart.com,59,106,327,3243
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(5) > span > a,0,Advertise With Us,0,Advertise ,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[5]/span/a,A,Advertise With Us,60,93,327,3277
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(6) > span > a,0,Careers,0,Careers,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[6]/span/a,A,Careers,61,41,327,3311
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li > span > a,0,Walmart Labs,0,Walmart La,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li/span/a,A,Walmart Labs,62,69,507,3141
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(2) > span > a,0,Our Ads,0,Our Ads,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[2]/span/a,A,Our Ads,63,43,507,3175
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(3) > span > a,0,Terms of Use,0,Terms of U,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[3]/span/a,A,Terms of Use,64,67,507,3209
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(4) > span > a,0,Privacy & Security,0,Privacy & ,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[4]/span/a,A,Privacy & Security,65,94,507,3243
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(5) > span > a,0,CA Privacy Rights,0,CA Privacy,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[5]/span/a,A,CA Privacy Rights,66,93,507,3277
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(6) > span > a,0,Do Not Sell My Personal Information,0,Do Not Sel,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[6]/span/a,A,Do Not Sell My Personal Information,67,190,507,3311
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(7) > span > a,0,Request My Personal Information,0,Request My,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[7]/span/a,A,Request My Personal Information,68,173,507,3345
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(8) > span > a,0,Tax Exempt Program,0,Tax Exempt,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[8]/span/a,A,Tax Exempt Program,69,107,507,3379
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li > span > a,0,Help Center,0,Help Cente,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li/span/a,A,Help Center,70,64,770,3141
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(2) > span > a,0,Returns,0,Returns,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[2]/span/a,A,Returns,71,41,770,3175
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(3) > span > a,0,Product Recalls,0,Product Re,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[3]/span/a,A,Product Recalls,72,81,770,3209
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(4) > span > a,0,Accessibility,0,Accessibil,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[4]/span/a,A,Accessibility,73,64,770,3243
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(5) > span > a,0,Contact Us,0,Contact Us,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[5]/span/a,A,Contact Us,74,58,770,3277
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(6) > span > a,0,Store Pickup,0,Store Pick,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[6]/span/a,A,Store Pickup,75,66,770,3311
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li > span > a,0,Portable Air Conditioners,0,Portable A,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li/span/a,A,Portable Air Conditioners,76,132,951,3141
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(2) > span > a,0,Swing Sets,0,Swing Sets,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[2]/span/a,A,Swing Sets,77,55,951,3175
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(3) > span > a,0,Sewing,0,Sewing,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[3]/span/a,A,Sewing,78,37,951,3209
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(4) > span > a,0,Kayaks,0,Kayaks,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[4]/span/a,A,Kayaks,79,35,951,3243
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(5) > span > a,0,Nintendo Switch,0,Nintendo S,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[5]/span/a,A,Nintendo Switch,80,86,951,3277
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(6) > span > a,0,Bikes,0,Bikes,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[6]/span/a,A,Bikes,81,27,951,3311
20,0,div#hf-sister-brands-links-list > ul > li > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li/a,A,,82,88,203,3485
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(2) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[2]/a,A,,83,88,323,3465
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(3) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[3]/a,A,,84,88,443,3505
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[4]/a,A,,85,88,563,3485
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(5) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[5]/a,A,,86,88,683,3485
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(6) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[6]/a,A,,87,88,803,3485
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(7) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[7]/a,A,,88,88,923,3485
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(8) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[8]/a,A,,89,88,1043,3485
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(9) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[9]/a,A,,90,88,443,3581
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(10) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[10]/a,A,,91,88,563,3581
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(11) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[11]/a,A,,92,88,683,3561
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(12) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[12]/a,A,,93,88,803,3581
